FECHA,MARGEN,INSTRUMENTO,DELTA_NORTE_[M],DELTA_ESTE_[M],DELTA_COTA_[M],DISTANCIA_[M],DISTANCIA_(MM),AZIMUT_REF._AL_NORTE,TASA_NORTE_(MM/DIA),TASA_ESTE_(MM/DIA),TASA_COTA_(MM/DIA),TASA_DISTANCIA_(MM/DIA)
19/08/2023,Derecha,PF21 ,0.029433333322231192,0.0053333333307818975,0.00033333333331597714,0.029912632028539284,29.912632028539285,10.270582076629838,0.042533718673744496,0.007707129090725286,0.0004816955683756895,0.043226346862050985
25/08/2023,Derecha,PF21 ,0.02643333332525799,0.003333333330374444,0.002333333333325527,0.026642676700654157,26.642676700654157,7.187255683500687,0.03787010505051288,0.004775549183917541,0.0033428844316984625,0.03817002392643862
24/09/2023,Derecha,PF21 ,0.030433333326072898,0.007333333331189351,0.00033333333331597714,0.031304401528893536,31.304401528893536,13.54793898729858,0.041804029294056175,0.010073260070315043,0.0004578754578516169,0.04300055155067793
04/10/2023,Derecha,PF21 ,0.029433333322231192,0.0053333333307818975,-0.0016666666666935726,0.029912632028539284,29.912632028539285,10.270582076629838,0.03988256547727804,0.007226738930598777,-0.00225835591692896,0.040532021718887916
14/10/2023,Derecha,PF21 ,0.01943333332746988,-0.002666666670847917,0.00033333333331597714,0.019615441757706166,19.615441757706165,352.18659782557717,0.025980392149023906,-0.003565062394181707,0.0004456327985507716,0.026223852617254233
01/11/2023,Derecha,PF21 ,0.031433333322638646,0.0053333333307818975,0.00533333333331143,0.031882579697843375,31.882579697843376,9.629738067787262,0.0410356831888233,0.006962576149845819,0.00696257615314808,0.04162216670736733
14/09/2024,Derecha,PF21 ,0.05243333332327893,0.011333333332004258,-0.0006666666666887977,0.05364418782873305,53.64418782873305,12.19670675590896,0.04837023369306174,0.010455104549819428,-0.0006150061500819167,0.04948725814458769
21/04/2025,Derecha,PF21 ,0.0664333333261311,0.016333333329384914,0.008333333333325754,0.06841173550254107,68.41173550254106,13.812803246478246,0.05098490662020806,0.012535175233603157,0.006395497569705107,0.05250325057754495
25/05/2025,Derecha,PF21 ,0.06743333332269685,0.022333333330607275,-0.009666666666674928,0.07103542933400171,71.03542933400172,18.324421414459568,0.050436300166564585,0.016704063822443736,-0.007230117177767336,0.05313046322662806
04/10/2021,Derecha,PF22,-0.0010000000038417056,0.0010000000002037268,0.0013333333333491737,0.0014142135652336477,1.4142135652336478,135.00000010422042,-0.1250000004802132,0.12500000002546585,0.1666666666686467,0.17677669565420598
10/10/2021,Derecha,PF22,9.999999747378752e-05,0.0,0.00033333333334439885,9.999999747378752e-05,0.09999999747378752,360.0,0.007142856962413394,0.0,0.023809523810314204,0.007142856962413394
14/10/2021,Derecha,PF22,0.0020000000004074536,0.0,-0.002666666666641504,0.0020000000004074536,2.0000000004074536,360.0,0.11111111113374743,0.0,-0.14814814814675023,0.11111111113374743
18/10/2021,Derecha,PF22,9.999999747378752e-05,0.0,0.004333333333363498,9.999999747378752e-05,0.09999999747378752,360.0,0.004545454430626705,0.0,0.1969696969710681,0.004545454430626705
27/10/2021,Derecha,PF22,9.999999747378752e-05,0.0020000000004074536,0.004333333333363498,0.0020024984397308708,2.002498439730871,87.13759484666062,0.003225806370122178,0.06451612904540173,0.1397849462375322,0.06459672386228615
01/11/2021,Derecha,PF22,0.000999999996565748,0.0020000000004074536,0.007333333333349401,0.002236067976328383,2.2360679763283833,63.434948906298345,0.02777777768238189,0.055555555566873714,0.20370370370415003,0.062112999342455094
11/11/2021,Derecha,PF22,-0.0010000000038417056,0.0,0.00033333333334439885,0.0010000000038417056,1.0000000038417056,180.0,-0.02173913051829795,0.0,0.007246376811834757,0.02173913051829795
16/11/2021,Derecha,PF22,0.000999999996565748,0.0020000000004074536,0.0023333333333539485,0.002236067976328383,2.2360679763283833,63.434948906298345,0.019607843069916628,0.039215686282499086,0.04575163398733232,0.043844470124085946
24/11/2021,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0016949152114201275,0.0,0.0,0.0016949152114201275
01/12/2021,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0015151514768755685,0.0,0.0,0.0015151514768755685
08/12/2021,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0013698629790929798,0.0,0.0,0.0013698629790929798
09/01/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0009523809283217858,0.0,0.0,0.0009523809283217858
12/02/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0007194244422574641,0.0,0.0,0.0007194244422574641
16/02/2022,Derecha,PF22,0.0010999999940395355,0.0020000000004074536,0.005333333333339851,0.002282542439587223,2.2825424395872234,61.18920639305358,0.007692307650626122,0.013986013988863313,0.03729603729608288,0.015961835241868696
26/02/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0006535947547306374,0.0,0.0,0.0006535947547306374
07/03/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0006172839350233797,0.0,0.0,0.0006172839350233797
11/03/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0006024096233360693,0.0,0.0,0.0006024096233360693
14/03/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.000591715961383358,0.0,0.0,0.000591715961383358
21/03/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0005681818038283382,0.0,0.0,0.0005681818038283382
28/03/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0005464480736272542,0.0,0.0,0.0005464480736272542
06/04/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0005208333201759766,0.0,0.0,0.0005208333201759766
11/04/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0005076142003745559,0.0,0.0,0.0005076142003745559
20/04/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.00048543688094071605,0.0,0.0,0.00048543688094071605
01/05/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0004608294814460254,0.0,0.0,0.0004608294814460254
09/05/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0004444444332168334,0.0,0.0,0.0004444444332168334
16/05/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.00043103447186977373,0.0,0.0,0.00043103447186977373
24/05/2022,Derecha,PF22,9.999999747378752e-05,0.0020000000004074536,0.0013333333333491737,0.0020024984397308708,2.002498439730871,87.13759484666062,0.0004166666561407813,0.008333333335031057,0.005555555555621558,0.008343743498878628
30/05/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.00040650405477149395,0.0,0.0,0.00040650405477149395
10/06/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0003891050485361382,0.0,0.0,0.0003891050485361382
14/06/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0003831417527731323,0.0,0.0,0.0003831417527731323
24/06/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0003690036807150831,0.0,0.0,0.0003690036807150831
27/06/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0003649634944298814,0.0,0.0,0.0003649634944298814
04/07/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0003558718771309164,0.0,0.0,0.0003558718771309164
11/07/2022,Derecha,PF22,-0.0009000000063679181,0.010000000002037268,0.007333333333349401,0.010040418320578462,10.040418320578462,95.14276459303447,-0.003125000022110827,0.03472222222929607,0.025462962963018754,0.03486256361311966
23/07/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.000333333324912625,0.0,0.0,0.000333333324912625
01/08/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.00032362458729381075,0.0,0.0,0.00032362458729381075
08/08/2022,Derecha,PF22,9.999999747378752e-05,0.005000000001018634,0.012333333333344854,0.005000999900987911,5.000999900987911,88.85423719099495,0.00031645568820818835,0.01582278481335011,0.03902953586501536,0.01582594905375921
16/08/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.00030864196751168987,0.0,0.0,0.00030864196751168987
30/08/2022,Derecha,PF22,-0.0019000000029336661,0.007000000001426088,0.013333333333349628,0.007253275124460202,7.253275124460202,105.18583728161512,-0.005621301783827415,0.02071005917581683,0.039447731755472275,0.02145939385934971
16/11/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.00024038460931198922,0.0,0.0,0.00024038460931198922
