FECHA,MARGEN,INSTRUMENTO,DELTA_NORTE_[M],DELTA_ESTE_[M],DELTA_COTA_[M],DISTANCIA_[M],DISTANCIA_(MM),AZIMUT_REF._AL_NORTE,TASA_NORTE_(MM/DIA),TASA_ESTE_(MM/DIA),TASA_COTA_(MM/DIA),TASA_DISTANCIA_(MM/DIA)
06/10/2021,Izquierda,PF01,-0.0010000000038417056,-0.0020000000004074536,0.001333333333320752,0.0022360679795822903,2.23606797958229,243.4349487395457,-0.10000000038417056,-0.20000000004074536,0.1333333333320752,0.22360679795822905
10/10/2021,Izquierda,PF01,-0.008000000001629815,0.0030000000006111804,0.00033333333331597714,0.008544003747058174,8.544003747058174,159.44395478041653,-0.5714285715449867,0.21428571432937002,0.02380952380828408,0.6102859819327267
19/10/2021,Izquierda,PF01,-0.012000000002444722,0.004000000000814907,0.001333333333320752,0.01264911064325048,12.64911064325048,161.56505117707798,-0.5217391305410748,0.17391304351369163,0.0579710144922066,0.5499613323152384
28/10/2021,Izquierda,PF01,0.000999999996565748,0.0010000000002037268,-0.0006666666666887977,0.0014142135600887689,1.4142135600887689,45.00000010422042,0.031249999892679625,0.03125000000636646,-0.020833333334024928,0.04419417375277403
02/11/2021,Izquierda,PF01,-0.006999999997788109,0.004000000000814907,-0.0026666666666983474,0.008062257746782398,8.062257746782398,150.25511869023063,-0.18918918912940835,0.10810810813013264,-0.07207207207292832,0.2178988580211459
12/11/2021,Izquierda,PF01,0.000999999996565748,0.0,-0.010666666666679703,0.000999999996565748,0.999999996565748,360.0,0.02127659567161166,0.0,-0.22695035461020643,0.02127659567161166
18/11/2021,Izquierda,PF01,-0.006999999997788109,0.006000000001222361,-0.011666666666684478,0.009219544456408995,9.219544456408995,139.39870534028205,-0.13207547165637942,0.11320754719287474,-0.22012578616385808,0.17395366898884895
24/11/2021,Izquierda,PF01,-0.006900000000314321,0.0030000000006111804,-0.014666666666698802,0.00752396172292262,7.52396172292262,156.50143432073406,-0.11694915254770036,0.05084745763747763,-0.2485875706220136,0.12752477496479017
01/12/2021,Izquierda,PF01,-0.004899999999906868,0.005000000001018634,-0.014666666666698802,0.0070007142499371915,7.000714249937191,134.42127442801268,-0.07424242424101316,0.07575757577300961,-0.22222222222270913,0.10607142802935139
09/12/2021,Izquierda,PF01,-0.010900000001129229,0.006999999997788109,-0.023666666666684932,0.012954149913971612,12.954149913971612,147.2913487737973,-0.14729729731255714,0.09459459456470418,-0.31981981982006663,0.17505607991853528
30/01/2022,Izquierda,PF01,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0007936507736014882,0.0,0.0,0.0007936507736014882
11/02/2022,Izquierda,PF01,-0.010900000001129229,-0.011000000002240995,-0.028666666666680385,0.015485799949434937,15.485799949434936,225.26162274856313,-0.07898550725455962,-0.07971014494377532,-0.20772946859913322,0.11221594166257201
27/02/2022,Izquierda,PF01,-0.0009000000063679181,0.0,-0.0006666666666887977,0.0009000000063679181,0.9000000063679181,180.0,-0.005844155885505961,0.0,-0.004329004329148037,0.005844155885505961
12/03/2022,Izquierda,PF01,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.00059880238008256,0.0,0.0,0.00059880238008256
30/03/2022,Izquierda,PF01,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0005405405268853379,0.0,0.0,0.0005405405268853379
06/04/2022,Izquierda,PF01,,,,,,,,,,
11/04/2022,Izquierda,PF01,,,,,,,,,,
18/04/2022,Izquierda,PF01,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
01/05/2022,Izquierda,PF01,-0.008900000000721775,0.0,-0.006666666666689025,0.008900000000721775,8.900000000721775,180.0,-0.04101382488811878,0.0,-0.030721966205940206,0.04101382488811878
09/05/2022,Izquierda,PF01,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
16/05/2022,Izquierda,PF01,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
23/05/2022,Izquierda,PF01,-0.006900000000314321,0.0010000000002037268,-0.012666666666689252,0.006972087205761635,6.972087205761635,171.75367918424507,-0.02887029288834444,0.004184100419262455,-0.05299860529995503,0.02917191299481856
30/05/2022,Izquierda,PF01,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
13/06/2022,Izquierda,PF01,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
24/06/2022,Izquierda,PF01,-0.007900000004156027,0.0020000000004074536,-0.012666666666689252,0.008149233096880653,8.149233096880653,165.7932338866338,-0.029151291528251022,0.007380073802241527,-0.04674046740475739,0.030070970837197983
27/06/2022,Izquierda,PF01,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
04/07/2022,Izquierda,PF01,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
11/07/2022,Izquierda,PF01,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
23/07/2022,Izquierda,PF01,-0.006900000000314321,0.004000000000814907,-0.015666666666703577,0.007975587753316799,7.975587753316799,149.89869543046808,-0.023000000001047738,0.01333333333604969,-0.05222222222234526,0.026585292511055996
01/08/2022,Izquierda,PF01,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
08/08/2022,Izquierda,PF01,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
16/08/2022,Izquierda,PF01,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
30/08/2022,Izquierda,PF01,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
13/11/2022,Izquierda,PF01,-0.00990000000456348,0.0010000000002037268,-0.025666666666694482,0.00995037688184545,9.95037688184545,174.23211110355953,-0.02397094432097695,0.002421307506546554,-0.06214689265543458,0.02409292223207131
13/11/2022,Izquierda,PF01,-0.008900000000721775,0.0030000000006111804,-0.01866666666668948,0.009392017888426038,9.392017888426038,161.37213682141825,-0.02154963680562173,0.007263922519639663,-0.04519774011304959,0.02274096341023254
09/02/2023,Izquierda,PF01,,,,,,,,,,
20/02/2023,Izquierda,PF01,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.00019531249506599124,0.0,0.0,0.00019531249506599124
11/03/2023,Izquierda,PF01,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
15/03/2023,Izquierda,PF01,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
29/03/2023,Izquierda,PF01,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.00018214935787575138,0.0,0.0,0.00018214935787575138
04/04/2023,Izquierda,PF01,,,,,,,,,,
12/04/2023,Izquierda,PF01,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
16/04/2023,Izquierda,PF01,,,,,,,,,,
25/04/2023,Izquierda,PF01,-0.004899999999906868,0.0030000000006111804,-0.006666666666689025,0.005745432969128992,5.745432969128992,148.523160644733,-0.008506944444282757,0.0052083333343944105,-0.011574074074112891,0.009974710015848945
09/05/2023,Izquierda,PF01,,,,,,,,,,
19/05/2023,Izquierda,PF01,,,,,,,,,,
27/05/2023,Izquierda,PF01,,,,,,,,,,
31/05/2023,Izquierda,PF01,,,,,,,,,,
11/06/2023,Izquierda,PF01,-0.0039000000033411197,0.0030000000006111804,-0.006666666666689025,0.0049203658430779125,4.920365843077913,142.43140798925288,-0.0062600321080916845,0.00481540931077236,-0.01070090957734996,0.00789785849611222
19/06/2023,Izquierda,PF01,-0.025900000000547152,-0.01599999999962165,-0.019666666666694255,0.030443554326264784,30.443554326264785,211.70613916855467,-0.04104595879642972,-0.025356576861524007,-0.031167459059737328,0.048246520326885554
06/07/2023,Izquierda,PF01,,,,,,,,,,
17/07/2023,Izquierda,PF01,-0.021899999999732245,-0.009000000001833541,-0.028666666666680385,0.023677204227300064,23.677204227300063,202.34064796434433,-0.033232169954070176,-0.013657056148457573,-0.04350025290846796,0.03592898972276186
28/07/2023,Izquierda,PF01,,,,,,,,,,
19/08/2023,Izquierda,PF01,-0.0239000000001397,-0.011999999998806743,-0.02766666666667561,0.02674341040290186,26.74341040290186,206.66086342567255,-0.03453757225453714,-0.017341040460703387,-0.03998073217727689,0.03864654682500269
25/08/2023,Izquierda,PF01,,,,,,,,,,
24/09/2023,Izquierda,PF01,-0.02990000000136206,-0.011000000002240995,-0.021666666666675383,0.031859221587018614,31.859221587018613,200.1982143672704,-0.04107142857329953,-0.0151098901129684,-0.029761904761916737,0.04376266701513546
16/10/2023,Izquierda,PF01,,,,,,,,,,
01/11/2023,Izquierda,PF01,-0.01690000000235159,-0.013999999999214197,-0.017666666666684705,0.0219456145973969,21.9456145973969,219.6384310138717,-0.02206266318844855,-0.01827676240106292,-0.023063533507421286,0.0286496274117453
14/09/2024,Izquierda,PF01,-0.013900000005378388,-0.02200000000084401,-0.01666666666667993,0.026023258831027594,26.023258831027594,237.71455817658278,-0.0128228782337439,-0.02029520295280813,-0.015375153751549752,0.02400669633858634
19/04/2025,Izquierda,PF01,-0.024900000003981404,-0.01900000000023283,-0.025666666666694482,0.03132107916734546,31.32107916734546,217.3455221784566,-0.019139123754021062,-0.014604150653522545,-0.01972841404050306,0.02407461888343233
24/05/2025,Izquierda,PF01,-0.03190000000176951,-0.016999999999825377,-0.024666666666689707,0.036147060739525665,36.147060739525664,208.0538390002001,-0.02387724551030652,-0.012724550898072888,-0.018463073852312654,0.02705618318826771
06/10/2021,Izquierda,PF04 ,-0.0013333333263290115,0.0006666666668024845,0.0,0.0014907119787957435,1.4907119787957435,153.43494869785752,-0.13333333263290115,0.06666666668024845,0.0,0.14907119787957435
10/10/2021,Izquierda,PF04 ,-0.0013333333263290115,-0.00033333333340124227,0.004000000000019099,0.0013743685350938336,1.3743685350938335,194.03624354149383,-0.09523809473778654,-0.02380952381437445,0.28571428571564994,0.09816918107813097
19/10/2021,Izquierda,PF04 ,-0.0013333333263290115,-0.001333333333604969,0.005000000000023874,0.0018856180784033987,1.8856180784033987,225.00000015633063,-0.057971014188217894,-0.05797101450456388,0.2173913043488641,0.08198339471319126
28/10/2021,Izquierda,PF04 ,-0.00033333332976326346,-0.00033333333340124227,0.0030000000000143245,0.0004714045183146299,0.47140451831462993,225.00000031266126,-0.010416666555101983,-0.010416666668788821,0.09375000000044764,0.014731391197332185
02/11/2021,Izquierda,PF04 ,-0.00033333332976326346,0.0006666666668024845,0.004000000000019099,0.0007453559910248253,0.7453559910248253,116.56505092694898,-0.009009008912520634,0.018018018021688773,0.10810810810862431,0.020144756514184466
12/11/2021,Izquierda,PF04 ,-0.00033333332976326346,0.0016666666670062114,-0.001999999999981128,0.0016996731708303976,1.6996731708303976,101.30993235376589,-0.007092198505601351,0.035460992915025774,-0.04255319148896017,0.03616325895383825
18/11/2021,Izquierda,PF04 ,0.0006666666740784422,0.002666666667209938,-0.0009999999999763531,0.0027487370860697774,2.7487370860697773,75.96375638493882,0.012578616492046078,0.05031446541905543,-0.01886792452785572,0.05186296388810901
24/11/2021,Izquierda,PF04 ,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0016949152114201275,0.0,0.0,0.0016949152114201275
01/12/2021,Izquierda,PF04 ,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0015151514768755685,0.0,0.0,0.0015151514768755685
09/12/2021,Izquierda,PF04 ,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0013513513172133448,0.0,0.0,0.0013513513172133448
30/01/2022,Izquierda,PF04 ,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0007936507736014882,0.0,0.0,0.0007936507736014882
11/02/2022,Izquierda,PF04 ,-0.007233333330077585,-0.008333333331393078,-0.002999999999985903,0.011034743108750567,11.034743108750567,229.04201933639231,-0.05241545891360569,-0.06038647341589187,-0.021739130434680454,0.07996190658514904
27/02/2022,Izquierda,PF04 ,-0.00023333333228947595,-0.00033333333340124227,0.008000000000009777,0.00040688518664814367,0.40688518664814366,235.00797992734522,-0.0015151515083732204,-0.0021645021649431316,0.051948051948115435,0.0026421116016113223
12/03/2022,Izquierda,PF04 ,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.00059880238008256,0.0,0.0,0.00059880238008256
30/03/2022,Izquierda,PF04 ,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0005405405268853379,0.0,0.0,0.0005405405268853379
06/04/2022,Izquierda,PF04 ,,,,,,,,,,
11/04/2022,Izquierda,PF04 ,,,,,,,,,,
18/04/2022,Izquierda,PF04 ,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
01/05/2022,Izquierda,PF04 ,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0004608294814460254,0.0,0.0,0.0004608294814460254
09/05/2022,Izquierda,PF04 ,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
16/05/2022,Izquierda,PF04 ,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
23/05/2022,Izquierda,PF04 ,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0004184100312710775,0.0,0.0,0.0004184100312710775
30/05/2022,Izquierda,PF04 ,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
13/06/2022,Izquierda,PF04 ,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
24/06/2022,Izquierda,PF04 ,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0003690036807150831,0.0,0.0,0.0003690036807150831
27/06/2022,Izquierda,PF04 ,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
04/07/2022,Izquierda,PF04 ,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
11/07/2022,Izquierda,PF04 ,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
23/07/2022,Izquierda,PF04 ,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.000333333324912625,0.0,0.0,0.000333333324912625
01/08/2022,Izquierda,PF04 ,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
08/08/2022,Izquierda,PF04 ,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
16/08/2022,Izquierda,PF04 ,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
30/08/2022,Izquierda,PF04 ,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
13/11/2022,Izquierda,PF04 ,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.00024213074448858963,0.0,0.0,0.00024213074448858963
13/11/2022,Izquierda,PF04 ,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.00024213074448858963,0.0,0.0,0.00024213074448858963
09/02/2023,Izquierda,PF04 ,,,,,,,,,,
20/02/2023,Izquierda,PF04 ,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.00019531249506599124,0.0,0.0,0.00019531249506599124
11/03/2023,Izquierda,PF04 ,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
15/03/2023,Izquierda,PF04 ,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
29/03/2023,Izquierda,PF04 ,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.00018214935787575138,0.0,0.0,0.00018214935787575138
04/04/2023,Izquierda,PF04 ,,,,,,,,,,
12/04/2023,Izquierda,PF04 ,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
16/04/2023,Izquierda,PF04 ,,,,,,,,,,
25/04/2023,Izquierda,PF04 ,-0.005233333329670131,-0.001333333333604969,-0.006000000000000227,0.005400514375310782,5.400514375310782,194.2935581254352,-0.009085648141788423,-0.0023148148152864045,-0.010416666666667062,0.00937589301269233
09/05/2023,Izquierda,PF04 ,,,,,,,,,,
19/05/2023,Izquierda,PF04 ,,,,,,,,,,
27/05/2023,Izquierda,PF04 ,,,,,,,,,,
31/05/2023,Izquierda,PF04 ,,,,,,,,,,
11/06/2023,Izquierda,PF04 ,-0.005233333329670131,-0.001333333333604969,-0.0069999999999765805,0.005400514375310782,5.400514375310782,194.2935581254352,-0.008400214012311606,-0.002140181915898827,-0.011235955056142184,0.008668562400177821
19/06/2023,Izquierda,PF04 ,-0.012233333334734198,-0.013333333332411712,0.0,0.018095088345512992,18.09508834551299,227.46361842514304,-0.019387216061385416,-0.02113048071697577,0.0,0.028676843653744837
06/07/2023,Izquierda,PF04 ,,,,,,,,,,
17/07/2023,Izquierda,PF04 ,-0.017233333332114853,-0.008333333331393078,-0.0049999999999954525,0.01914241944342166,19.142419443421662,205.80650651312536,-0.02615073343264773,-0.012645422354162486,-0.007587253414257135,0.029047677455875054
28/07/2023,Izquierda,PF04 ,,,,,,,,,,
19/08/2023,Izquierda,PF04 ,-0.017233333332114853,-0.010333333331800532,-0.001999999999981128,0.0200939183705389,20.0939183705389,210.94745616653648,-0.024903660884559035,-0.01493256261820886,-0.0028901734103773525,0.029037454292686275
25/08/2023,Izquierda,PF04 ,,,,,,,,,,
24/09/2023,Izquierda,PF04 ,-0.0152333333317074,-0.012333333332207985,0.0,0.019600141720871822,19.60014172087182,218.99460049975565,-0.020924908422674998,-0.016941391939846135,0.0,0.02692327159460415
16/10/2023,Izquierda,PF04 ,,,,,,,,,,
01/11/2023,Izquierda,PF04 ,-0.011233333330892492,-0.013333333332411712,0.0,0.01743460798171675,17.434607981716752,229.88586221355234,-0.014664926019441894,-0.01740644038173853,0.0,0.022760584832528394
14/09/2024,Izquierda,PF04 ,-0.014233333335141651,-0.018333333333430346,0.009000000000014552,0.023209887740872914,23.209887740872915,232.17553534699078,-0.013130381305481229,-0.01691266912678076,0.008302583025843682,0.021411335554310806
19/04/2025,Izquierda,PF04 ,-0.020233333329088055,-0.012333333332207985,0.0020000000000095497,0.023695967772794976,23.695967772794976,211.36461310822375,-0.01555213937670104,-0.009479887265340495,0.00153727901614877,0.018213657012140644
24/05/2025,Izquierda,PF04 ,-0.019233333332522307,-0.013333333332411712,0.005000000000023874,0.023402967521942913,23.402967521942912,214.7312827444045,-0.014396207584223282,-0.009980039919469844,0.00374251497007775,0.017517191258939305
06/10/2021,Izquierda,PF07,-0.0003333333370392211,0.00033333332976326346,0.00033333333334439885,0.00047140452088706945,0.47140452088706947,135.00000062532249,-0.03333333370392211,0.033333332976326346,0.033333333334439885,0.047140452088706944
10/10/2021,Izquierda,PF07,-0.001333333333604969,0.00033333332976326346,0.005333333333339851,0.0013743685412702098,1.3743685412702098,165.96375667920822,-0.0952380952574978,0.02380952355451882,0.3809523809528465,0.09816918151930071
19/10/2021,Izquierda,PF07,-0.001333333333604969,0.002333333330170717,0.0033333333333587234,0.0026874192468216993,2.6874192468216993,119.74488133542361,-0.05797101450456388,0.10144927522481378,0.14492753623298796,0.11684431507920431
28/10/2021,Izquierda,PF07,0.0006666666595265269,0.00033333332976326346,0.00033333333334439885,0.000745355984517011,0.7453559845170109,26.56505117707799,0.020833333110203966,0.010416666555101983,0.010416666667012464,0.02329237451615659
02/11/2021,Izquierda,PF07,0.0006666666595265269,-0.0016666666670062114,0.0033333333333587234,0.0017950549333749794,1.7950549333749795,291.80140927072335,0.01801801782504127,-0.04504504505422193,0.09009009009077631,0.04851499819932377
12/11/2021,Izquierda,PF07,-0.0003333333370392211,0.0013333333299669903,-0.003666666666646279,0.001374368539505531,1.374368539505531,104.03624365184486,-0.0070921986604089585,0.028368794254616816,-0.07801418439672933,0.029241883819266616
18/11/2021,Izquierda,PF07,0.0006666666595265269,0.00033333332976326346,0.0013333333333491737,0.000745355984517011,0.7453559845170109,26.56505117707799,0.012578616217481641,0.0062893081087408206,0.025157232704701393,0.014063320462585112
24/11/2021,Izquierda,PF07,-0.00023333333956543356,0.0053333333307818975,-0.0016666666666651508,0.005338435057634577,5.338435057634577,92.50509293526159,-0.003954802365515824,0.09039548018274403,-0.028248587570595778,0.0904819501293996
01/12/2021,Izquierda,PF07,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0015151514768755685,0.0,0.0,0.0015151514768755685
09/12/2021,Izquierda,PF07,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0013513513172133448,0.0,0.0,0.0013513513172133448
30/01/2022,Izquierda,PF07,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0007936507736014882,0.0,0.0,0.0007936507736014882
11/02/2022,Izquierda,PF07,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0007246376628535327,0.0,0.0,0.0007246376628535327
27/02/2022,Izquierda,PF07,0.0007666666570003144,0.00033333332976326346,0.0033333333333587234,0.0008359957366440945,0.8359957366440945,23.498565715718236,0.004978354915586457,0.002164502141319893,0.021645021645186516,0.005428543744442172
12/03/2022,Izquierda,PF07,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.00059880238008256,0.0,0.0,0.00059880238008256
30/03/2022,Izquierda,PF07,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0005405405268853379,0.0,0.0,0.0005405405268853379
06/04/2022,Izquierda,PF07,,,,,,,,,,
11/04/2022,Izquierda,PF07,,,,,,,,,,
18/04/2022,Izquierda,PF07,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
01/05/2022,Izquierda,PF07,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0004608294814460254,0.0,0.0,0.0004608294814460254
09/05/2022,Izquierda,PF07,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
16/05/2022,Izquierda,PF07,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
23/05/2022,Izquierda,PF07,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0004184100312710775,0.0,0.0,0.0004184100312710775
30/05/2022,Izquierda,PF07,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
13/06/2022,Izquierda,PF07,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
24/06/2022,Izquierda,PF07,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0003690036807150831,0.0,0.0,0.0003690036807150831
27/06/2022,Izquierda,PF07,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
04/07/2022,Izquierda,PF07,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
11/07/2022,Izquierda,PF07,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
23/07/2022,Izquierda,PF07,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.000333333324912625,0.0,0.0,0.000333333324912625
01/08/2022,Izquierda,PF07,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
08/08/2022,Izquierda,PF07,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
16/08/2022,Izquierda,PF07,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
30/08/2022,Izquierda,PF07,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
13/11/2022,Izquierda,PF07,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.00024213074448858963,0.0,0.0,0.00024213074448858963
13/11/2022,Izquierda,PF07,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.00024213074448858963,0.0,0.0,0.00024213074448858963
09/02/2023,Izquierda,PF07,,,,,,,,,,
20/02/2023,Izquierda,PF07,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.00019531249506599124,0.0,0.0,0.00019531249506599124
11/03/2023,Izquierda,PF07,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
15/03/2023,Izquierda,PF07,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
29/03/2023,Izquierda,PF07,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.00018214935787575138,0.0,0.0,0.00018214935787575138
04/04/2023,Izquierda,PF07,,,,,,,,,,
12/04/2023,Izquierda,PF07,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
16/04/2023,Izquierda,PF07,,,,,,,,,,
25/04/2023,Izquierda,PF07,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.00017361110672532555,0.0,0.0,0.00017361110672532555
09/05/2023,Izquierda,PF07,,,,,,,,,,
19/05/2023,Izquierda,PF07,,,,,,,,,,
27/05/2023,Izquierda,PF07,,,,,,,,,,
31/05/2023,Izquierda,PF07,,,,,,,,,,
11/06/2023,Izquierda,PF07,-0.0012333333361311816,3.2741809263825417e-11,0.0,0.001233333336131182,1.233333336131182,179.9999984789453,-0.0019796682762940315,5.2555071049479e-11,0.0,0.0019796682762940323
19/06/2023,Izquierda,PF07,-0.013233333338575903,0.0013333333299669903,-0.0016666666666651508,0.013300334169435945,13.300334169435946,174.24654221423768,-0.020972002121356425,0.002113048066508701,-0.0026413100898021406,0.021078184103701974
06/07/2023,Izquierda,PF07,,,,,,,,,,
17/07/2023,Izquierda,PF07,-0.012233333342010155,0.002333333330170717,-0.004666666666651054,0.012453870446026926,12.453870446026926,169.2013548953344,-0.018563480033399325,0.0035407182551907695,-0.007081436519956076,0.018898134212483955
28/07/2023,Izquierda,PF07,,,,,,,,,,
19/08/2023,Izquierda,PF07,-0.010233333341602702,0.0013333333299669903,-0.004666666666651054,0.010319829894390623,10.319829894390622,172.57657085556846,-0.014788053961853615,0.001926782268738425,-0.006743737957588228,0.014913048980333271
25/08/2023,Izquierda,PF07,,,,,,,,,,
24/09/2023,Izquierda,PF07,-0.01123333333816845,0.0013333333299669903,-0.002666666666641504,0.011312186157202664,11.312186157202664,173.23098356757367,-0.015430402937044573,0.001831501826877734,-0.0036630036629690986,0.015538717248904758
16/10/2023,Izquierda,PF07,,,,,,,,,,
01/11/2023,Izquierda,PF07,-0.009233333337760996,-0.0006666666668024845,-0.000666666666660376,0.009257369441198409,9.257369441198408,184.129713060164,-0.012053959970967358,-0.0008703220193243923,-0.0008703220191388721,0.012085338696081475
14/09/2024,Izquierda,PF07,-0.010233333341602702,-0.0016666666670062114,0.00033333333334439885,0.010368167102206017,10.368167102206018,189.25034089883326,-0.009440344411072603,-0.0015375153754669847,0.00030750307504095835,0.009564729799083042
19/04/2025,Izquierda,PF07,-0.012233333342010155,-0.0016666666670062114,-0.000666666666660376,0.01234634449688032,12.34634449688032,187.75819911532543,-0.00940302332206776,-0.0012810658470455121,-0.0005124263387089746,0.009489888160553666
24/05/2025,Izquierda,PF07,-0.013233333338575903,0.0013333333299669903,0.005333333333339851,0.013300334169435945,13.300334169435946,174.24654221423768,-0.009905189624682563,0.00099800398949625,0.003992015968068751,0.009955339947182593
06/10/2021,Izquierda,PF10    ,-7.275957614183426e-12,0.0020000000004074536,0.004750000000001364,0.0020000000004074536,2.0000000004074536,90.00000020844082,-7.275957614183426e-10,0.20000000004074536,0.4750000000001364,0.20000000004074536
10/10/2021,Izquierda,PF10    ,-7.275957614183426e-12,0.014999999999417923,0.011750000000006366,0.014999999999417923,14.999999999417923,90.00000002779211,-5.19711258155959e-10,1.0714285713869944,0.839285714286169,1.0714285713869944
