FECHA,CELDA_DE_ASENTAMIENTO,PROGRESIVA,PUNTO_FIJO_CASETA,COTA_RIO_(M.S.N.M),LECTURA_REGLETA_(M),COTA_0_REGLETA_(M),COTA_CELDA_(M.S.N.M),ASENTAMIENTO_(CM),COTA_RELLENO,MODULO_DEFORMACION_(Ε)
29/08/2022,AS-5,0+950,119.78,114.136,0.669,121.447,122.116,-7.400000000001228,148.4,
23/02/2023,AS-5,0+950,,116.755,0.654,121.447,122.101,-8.900000000001285,148.4,
11/03/2023,AS-5,0+950,,,0.652,121.447,122.099,-9.100000000000819,148.4,
17/03/2023,AS-5,0+950,119.793,116.743,0.648,121.454,122.10199999999999,-8.800000000002228,148.4,
26/03/2023,AS-5,0+950,119.793,116.526,0.649,121.454,122.103,-8.70000000000175,148.4,
31/03/2023,AS-5,0+950,119.793,,0.648,121.454,122.10199999999999,-8.800000000002228,148.4,
03/04/2023,AS-5,0+950,119.793,116.536,0.648,121.454,122.10199999999999,-8.800000000002228,148.4,
09/04/2023,AS-5,0+950,119.793,116.374,0.648,121.454,122.10199999999999,-8.800000000002228,148.4,
15/04/2023,AS-5,0+950,119.793,116.266,0.645,121.458,122.103,-8.70000000000175,148.4,
23/04/2023,AS-5,0+950,119.793,116.266,0.645,121.458,122.103,-8.70000000000175,148.4,
09/05/2023,AS-5,0+950,,,0.643,121.458,122.101,-8.900000000001285,148.4,
27/05/2023,AS-5,0+950,119.793,115.969,0.643,121.459,122.102,-8.800000000000807,148.4,
03/06/2023,AS-5,0+950,119.793,115.73,0.643,121.459,122.102,-8.800000000000807,148.4,
09/06/2023,AS-5,0+950,119.793,115.647,0.643,121.459,122.102,-8.800000000000807,148.4,
16/06/2023,AS-5,0+950,119.793,,0.642,121.459,122.101,-8.900000000001285,148.4,
23/06/2023,AS-5,0+950,119.793,115.565,0.64,121.459,122.099,-9.100000000000819,148.4,
30/06/2023,AS-5,0+950,119.793,115.354,0.643,121.459,122.102,-8.800000000000807,148.4,
08/07/2023,AS-5,0+950,119.793,115.156,0.643,121.459,122.102,-8.800000000000807,148.4,
14/07/2023,AS-5,0+950,119.793,115.008,0.643,121.459,122.102,-8.800000000000807,148.4,
30/07/2023,AS-5,0+950,119.782,114.831,0.642,121.452,122.094,-9.600000000001785,148.4,
14/08/2023,AS-5,0+950,119.782,114.629,0.644,121.449,122.093,-9.700000000000841,148.4,
23/08/2023,AS-5,0+950,119.782,114.391,0.642,121.449,122.091,-9.900000000001796,148.4,
04/09/2023,AS-5,0+950,119.782,114.309,0.64,121.449,122.089,-10.10000000000133,148.4,
09/09/2023,AS-5,0+950,119.782,,0.642,121.449,122.091,-9.900000000001796,148.4,
15/09/2023,AS-5,0+950,119.782,114.309,0.64,121.449,122.089,-10.10000000000133,148.4,
24/09/2023,AS-5,0+950,119.782,114.131,0.64,121.457,122.097,-9.300000000001774,148.4,
03/10/2023,AS-5,0+950,119.782,114.069,0.641,121.457,122.098,-9.200000000001296,148.4,
09/10/2023,AS-5,0+950,119.782,114.1,0.641,121.457,122.098,-9.200000000001296,148.4,
16/10/2023,AS-5,0+950,119.782,114.18,0.64,121.457,122.097,-9.300000000001774,148.4,
29/10/2023,AS-5,0+950,119.782,114.254,0.635,121.457,122.092,-9.800000000001319,148.4,
03/11/2023,AS-5,0+950,119.782,114.306,0.639,121.447,122.086,-10.400000000001342,148.4,
10/11/2023,AS-5,0+950,119.782,114.328,0.638,121.447,122.08500000000001,-10.500000000000398,148.4,
17/11/2023,AS-5,0+950,119.782,114.328,0.637,121.447,122.084,-10.600000000000875,148.4,
07/04/2019,AS-6,0+950,,,0.964,120.969,121.93299999999999,-1.4210854715202004e-12,134.0,
13/04/2019,AS-6,0+950,,,0.955,120.969,121.92399999999999,-0.9000000000014552,134.0,
25/04/2019,AS-6,0+950,,,0.931,120.969,121.89999999999999,-3.300000000001546,134.0,
27/04/2019,AS-6,0+950,,,0.93,120.969,121.899,-3.4000000000006025,134.0,
04/05/2019,AS-6,0+950,,,0.928,120.969,121.89699999999999,-3.6000000000015575,136.4,
07/05/2019,AS-6,0+950,118.776,117.493,0.924,120.973,121.897,-3.6000000000001364,136.4,
25/05/2019,AS-6,0+950,,,0.981,120.973,121.954,2.0999999999986585,136.4,
27/05/2019,AS-6,0+950,,,0.929,120.973,121.902,-3.100000000000591,136.4,
31/05/2019,AS-6,0+950,,117.298,0.93,120.973,121.903,-3.0000000000001137,136.4,
04/06/2019,AS-6,0+950,,,0.937,120.973,121.91,-2.3000000000010346,139.4,
08/06/2019,AS-6,0+950,,,0.935,120.973,121.908,-2.5000000000005684,139.4,
18/06/2019,AS-6,0+950,,,0.937,120.973,121.91,-2.3000000000010346,139.4,
22/06/2019,AS-6,0+950,,,0.941,120.973,121.914,-1.9000000000005457,139.4,
25/06/2019,AS-6,0+950,118.748,116.701,0.938,120.945,121.883,-5.000000000001137,139.4,
30/06/2019,AS-6,0+950,,,0.941,120.945,121.886,-4.7000000000011255,139.4,
02/07/2019,AS-6,0+950,,116.527,0.94,120.945,121.88499999999999,-4.800000000001603,139.4,
05/07/2019,AS-6,0+950,,,0.96,120.945,121.90499999999999,-2.800000000002001,139.4,
06/07/2019,AS-6,0+950,,,0.95,120.945,121.895,-3.8000000000010914,139.4,
12/07/2019,AS-6,0+950,,116.354,0.96,120.945,121.90499999999999,-2.800000000002001,139.4,
16/07/2019,AS-6,0+950,,116.255,0.961,120.945,121.90599999999999,-2.7000000000015234,139.4,
20/07/2019,AS-6,0+950,118.738,,0.958,120.94,121.898,-3.50000000000108,139.4,
23/07/2019,AS-6,0+950,,115.983,0.958,120.94,121.898,-3.50000000000108,139.4,
27/07/2019,AS-6,0+950,,115.915,0.956,120.94,121.896,-3.700000000000614,139.4,
30/07/2019,AS-6,0+950,,115.862,0.956,120.94,121.896,-3.700000000000614,139.4,
03/08/2019,AS-6,0+950,,,0.965,120.94,121.905,-2.80000000000058,140.0,
06/08/2019,AS-6,0+950,,,0.964,120.94,121.904,-2.9000000000010573,140.0,
11/08/2019,AS-6,0+950,,,0.972,120.94,121.91199999999999,-2.1000000000015007,140.0,
16/08/2019,AS-6,0+950,,115.68,0.97,120.94,121.91,-2.3000000000010346,140.0,
19/08/2019,AS-6,0+950,,,0.959,120.94,121.899,-3.4000000000006025,140.0,
23/08/2019,AS-6,0+950,,115.50700231481481,0.965,120.94,121.905,-2.80000000000058,140.0,
31/08/2019,AS-6,0+950,,,0.987,120.94,121.92699999999999,-0.6000000000014438,140.0,
05/09/2019,AS-6,0+950,,,0.964,120.94,121.904,-2.9000000000010573,141.8,
06/09/2019,AS-6,0+950,,,0.963,120.94,121.90299999999999,-3.0000000000015348,141.8,
07/09/2019,AS-6,0+950,,,0.962,120.94,121.902,-3.100000000000591,141.8,
08/09/2019,AS-6,0+950,,115.02099537037037,0.963,120.94,121.90299999999999,-3.0000000000015348,141.8,
09/09/2019,AS-6,0+950,,,0.963,120.94,121.90299999999999,-3.0000000000015348,141.8,
10/09/2019,AS-6,0+950,,,0.963,120.94,121.90299999999999,-3.0000000000015348,141.8,
11/09/2019,AS-6,0+950,,,0.964,120.94,121.904,-2.9000000000010573,141.8,
12/09/2019,AS-6,0+950,,,0.964,120.94,121.904,-2.9000000000010573,141.8,
13/09/2019,AS-6,0+950,118.732,,0.965,120.93,121.89500000000001,-3.7999999999996703,141.8,
14/09/2019,AS-6,0+950,,,0.965,120.93,121.89500000000001,-3.7999999999996703,141.8,
15/09/2019,AS-6,0+950,,,0.962,120.93,121.89200000000001,-4.099999999999682,141.8,
16/09/2019,AS-6,0+950,,,0.964,120.93,121.894,-3.900000000000148,141.8,
19/09/2019,AS-6,0+950,,,0.961,120.93,121.891,-4.200000000000159,141.8,
24/09/2019,AS-6,0+950,,,0.964,120.93,121.894,-3.900000000000148,141.8,
27/09/2019,AS-6,0+950,,,0.962,120.93,121.89200000000001,-4.099999999999682,141.8,
30/09/2019,AS-6,0+950,,,0.968,120.93,121.89800000000001,-3.499999999999659,141.8,
01/10/2019,AS-6,0+950,,114.958,0.968,120.93,121.89800000000001,-3.499999999999659,142.4,
03/10/2019,AS-6,0+950,,,0.965,120.93,121.89500000000001,-3.7999999999996703,142.4,
04/10/2019,AS-6,0+950,,,0.967,120.93,121.897,-3.6000000000001364,142.4,
08/10/2019,AS-6,0+950,,,0.961,120.93,121.891,-4.200000000000159,142.4,
09/10/2019,AS-6,0+950,,,0.963,120.93,121.893,-4.000000000000625,142.4,
12/10/2019,AS-6,0+950,,,0.96,120.93,121.89,-4.300000000000637,142.4,
17/10/2019,AS-6,0+950,,,0.96,120.93,121.89,-4.300000000000637,142.4,
19/10/2019,AS-6,0+950,,,0.963,120.93,121.893,-4.000000000000625,142.4,
24/10/2019,AS-6,0+950,,,0.96,120.93,121.89,-4.300000000000637,142.4,
29/10/2019,AS-6,0+950,,,0.958,120.93,121.888,-4.5000000000001705,142.4,
31/10/2019,AS-6,0+950,,,0.959,120.93,121.88900000000001,-4.399999999999693,142.4,
01/11/2019,AS-6,0+950,,,0.955,120.93,121.885,-4.800000000000182,142.4,
09/11/2019,AS-6,0+950,,115.173,0.953,120.93,121.88300000000001,-4.999999999999716,142.4,
13/11/2019,AS-6,0+950,,115.173,0.955,120.93,121.885,-4.800000000000182,142.4,
17/11/2019,AS-6,0+950,,,0.953,120.93,121.88300000000001,-4.999999999999716,142.4,
20/11/2019,AS-6,0+950,,,0.952,120.93,121.882,-5.100000000000193,142.4,
24/11/2019,AS-6,0+950,,,0.952,120.93,121.882,-5.100000000000193,146.6,
28/05/2020,AS-6,0+950,119.775,117.213,0.611,121.195,121.806,-12.700000000000955,146.6,
30/05/2020,AS-6,0+950,,,0.612,121.195,121.80699999999999,-12.600000000001899,147.8,
02/06/2020,AS-6,0+950,,,0.616,121.195,121.81099999999999,-12.20000000000141,147.8,
05/06/2020,AS-6,0+950,,,0.615,121.195,121.80999999999999,-12.300000000001887,147.8,
06/06/2020,AS-6,0+950,,,0.612,121.195,121.80699999999999,-12.600000000001899,147.8,
09/06/2020,AS-6,0+950,,117.205,0.616,121.195,121.81099999999999,-12.20000000000141,147.8,
12/06/2020,AS-6,0+950,,,0.611,121.195,121.806,-12.700000000000955,147.8,
16/06/2020,AS-6,0+950,,117.045,0.636,121.195,121.83099999999999,-10.200000000001808,147.8,
23/06/2020,AS-6,0+950,119.791,,0.603,121.21,121.81299999999999,-12.000000000001876,147.8,
26/06/2020,AS-6,0+950,119.79,,0.601,121.209,121.81,-12.300000000000466,147.8,
28/06/2020,AS-6,0+950,,116.671,0.6,121.209,121.809,-12.400000000000944,148.4,
05/07/2020,AS-6,0+950,119.79,,0.61,121.209,121.819,-11.400000000000432,148.4,
10/07/2020,AS-6,0+950,119.786,,0.625,121.204,121.829,-10.400000000001342,148.4,
18/07/2020,AS-6,0+950,119.786,115.69,0.639,121.206,121.845,-8.800000000000807,148.4,
24/07/2020,AS-6,0+950,119.788,,0.64,121.206,121.846,-8.70000000000033,148.4,
31/07/2020,AS-6,0+950,119.789,115.262,0.648,121.208,121.856,-7.700000000001239,148.4,
07/08/2020,AS-6,0+950,,,0.682,121.208,121.89,-4.300000000000637,148.4,
14/08/2020,AS-6,0+950,,,0.695,121.208,121.90299999999999,-3.0000000000015348,148.4,
22/08/2020,AS-6,0+950,,,0.703,121.208,121.911,-2.200000000000557,148.4,
30/08/2020,AS-6,0+950,,,0.685,121.208,121.893,-4.000000000000625,148.4,
04/09/2020,AS-6,0+950,,,0.685,121.208,121.893,-4.000000000000625,148.4,
11/09/2020,AS-6,0+950,119.788,115.004,0.744,121.206,121.95,1.6999999999995907,148.4,
15/09/2020,AS-6,0+950,,114.916,0.677,121.206,121.88300000000001,-4.999999999999716,148.4,
21/09/2020,AS-6,0+950,,114.916,0.744,121.206,121.95,1.6999999999995907,148.4,
23/09/2020,AS-6,0+950,,114.916,0.703,121.206,121.909,-2.400000000000091,148.4,
25/09/2020,AS-6,0+950,,114.916,0.709,121.206,121.915,-1.8000000000000682,148.4,
26/09/2020,AS-6,0+950,,114.916,0.682,121.206,121.888,-4.5000000000001705,148.82,
28/09/2020,AS-6,0+950,,115.008,0.72,121.206,121.926,-0.7000000000005002,148.82,
01/10/2020,AS-6,0+950,,115.008,0.611,121.206,121.81700000000001,-11.599999999999966,149.0,
09/10/2020,AS-6,0+950,,115.008,0.773,121.202,121.975,4.199999999998738,149.0,
16/10/2020,AS-6,0+950,,114.915,0.785,121.202,121.987,5.3999999999987836,149.0,
19/10/2020,AS-6,0+950,,,0.74,121.202,121.942,0.899999999998613,149.0,
20/10/2020,AS-6,0+950,119.786,114.423,0.665,121.202,121.867,-6.60000000000025,149.0,
31/10/2020,AS-6,0+950,,,0.756,121.202,121.958,2.4999999999991473,,
02/11/2020,AS-6,0+950,,,0.756,121.202,121.958,2.4999999999991473,,
22/11/2020,AS-6,0+950,119.785,114.872,0.748,121.2,121.94800000000001,1.5000000000000568,154.4,
04/12/2020,AS-6,0+950,,115.677,0.73,121.2,121.93,-0.30000000000001137,154.4,
03/03/2021,AS-6,0+950,119.786,,0.662,121.206,121.86800000000001,-6.499999999999773,154.4,
04/03/2021,AS-6,0+950,119.786,117.657,0.662,121.206,121.86800000000001,-6.499999999999773,154.4,
06/03/2021,AS-6,0+950,119.786,,0.678,121.206,121.884,-4.900000000000659,154.4,
08/03/2021,AS-6,0+950,119.786,,0.676,121.206,121.882,-5.100000000000193,154.4,
15/03/2021,AS-6,0+950,119.786,117.843,0.667,121.205,121.872,-6.100000000000705,154.4,
21/03/2021,AS-6,0+950,119.786,117.972,0.673,121.205,121.878,-5.500000000000682,154.4,
27/03/2021,AS-6,0+950,119.786,,0.675,121.207,121.88199999999999,-5.100000000001614,154.4,
05/04/2021,AS-6,0+950,,,0.67,121.207,121.877,-5.60000000000116,154.4,
13/04/2021,AS-6,0+950,119.786,,0.67,121.205,121.875,-5.8000000000006935,154.4,
21/04/2021,AS-6,0+950,,117.824,0.668,121.205,121.873,-6.000000000000227,154.4,
26/04/2021,AS-6,0+950,,117.721,0.672,121.205,121.877,-5.60000000000116,154.4,
05/05/2021,AS-6,0+950,119.786,117.721,0.663,121.206,121.869,-6.400000000000716,154.4,
15/05/2021,AS-6,0+950,119.786,117.505,0.665,121.211,121.876,-5.700000000000216,154.4,
26/05/2021,AS-6,0+950,119.786,117.394,0.664,121.206,121.87,-6.300000000000239,154.4,
03/06/2021,AS-6,0+950,119.786,117.394,0.663,121.206,121.869,-6.400000000000716,154.4,
07/06/2021,AS-6,0+950,119.786,116.853,0.662,121.206,121.86800000000001,-6.499999999999773,154.4,
21/06/2021,AS-6,0+950,119.786,116.689,0.664,121.206,121.87,-6.300000000000239,154.4,
29/06/2021,AS-6,0+950,119.786,116.552,0.66,121.205,121.865,-6.800000000001205,154.4,
15/07/2021,AS-6,0+950,119.786,,0.676,121.205,121.881,-5.200000000000671,154.4,
07/08/2021,AS-6,0+950,119.786,116.018,0.678,121.205,121.883,-5.000000000001137,154.4,
15/08/2021,AS-6,0+950,119.786,115.936,0.68,121.204,121.884,-4.900000000000659,154.4,
21/08/2021,AS-6,0+950,119.786,,0.676,121.204,121.88,-5.300000000001148,154.4,
28/08/2021,AS-6,0+950,,,0.676,121.204,121.88,-5.300000000001148,154.4,
01/09/2021,AS-6,0+950,119.786,115.14,0.676,121.205,121.881,-5.200000000000671,154.4,
16/09/2021,AS-6,0+950,119.786,115.019,0.678,121.205,121.883,-5.000000000001137,154.4,
27/09/2021,AS-6,0+950,119.786,114.781,0.678,121.205,121.883,-5.000000000001137,154.4,
09/10/2021,AS-6,0+950,119.786,114.888,0.678,121.205,121.883,-5.000000000001137,154.4,
14/10/2021,AS-6,0+950,119.786,114.621,0.677,121.206,121.88300000000001,-4.999999999999716,154.4,
18/10/2021,AS-6,0+950,119.786,114.651,0.679,121.206,121.885,-4.800000000000182,154.4,
31/10/2021,AS-6,0+950,119.786,115.046,0.68,121.206,121.88600000000001,-4.699999999999704,154.4,
02/11/2021,AS-6,0+950,119.786,115.046,0.678,121.205,121.883,-5.000000000001137,154.4,
09/11/2021,AS-6,0+950,119.786,115.629,0.676,121.199,121.875,-5.8000000000006935,155.4,
17/11/2021,AS-6,0+950,119.786,115.744,0.675,121.205,121.88,-5.300000000001148,155.4,
24/11/2021,AS-6,0+950,119.786,115.871,0.674,121.206,121.88000000000001,-5.299999999999727,155.4,
30/11/2021,AS-6,0+950,119.786,115.981,0.675,121.204,121.87899999999999,-5.400000000001626,155.4,
03/12/2021,AS-6,0+950,119.786,116.068,0.675,121.204,121.87899999999999,-5.400000000001626,155.4,
11/12/2021,AS-6,0+950,,,0.679,121.204,121.883,-5.000000000001137,155.4,
18/01/2022,AS-6,0+950,,,0.665,121.204,121.869,-6.400000000000716,155.4,
27/01/2022,AS-6,0+950,,,0.67,121.204,121.874,-5.900000000001171,155.4,
11/02/2022,AS-6,0+950,,,0.662,121.204,121.866,-6.700000000000728,155.4,
19/02/2022,AS-6,0+950,,117.602,0.66,121.204,121.866,-6.700000000000728,155.4,
25/02/2022,AS-6,0+950,,117.602,0.662,121.204,121.86399999999999,-6.900000000001683,155.4,
05/03/2022,AS-6,0+950,119.786,117.164,0.661,121.209,121.866,-6.700000000000728,155.4,
11/03/2022,AS-6,0+950,119.786,117.109,0.662,121.209,121.87,-6.300000000000239,155.4,
18/03/2022,AS-6,0+950,119.786,117.075,0.662,121.209,121.87100000000001,-6.199999999999761,155.4,
25/03/2022,AS-6,0+950,119.786,117.031,0.662,121.205,121.87100000000001,-6.199999999999761,155.4,
05/04/2022,AS-6,0+950,119.786,116.875,0.662,121.205,121.867,-6.60000000000025,155.4,
11/04/2022,AS-6,0+950,119.786,116.697,0.658,121.209,121.867,-6.60000000000025,155.4,
20/04/2022,AS-6,0+950,119.786,116.679,0.659,121.209,121.867,-6.60000000000025,155.4,
25/04/2022,AS-6,0+950,119.786,,0.657,121.209,121.86800000000001,-6.499999999999773,155.4,
05/05/2022,AS-6,0+950,119.786,116.404,0.657,121.209,121.866,-6.700000000000728,155.4,
11/05/2022,AS-6,0+950,119.786,116.254,0.656,121.205,121.866,-6.700000000000728,155.4,
17/05/2022,AS-6,0+950,119.786,116.171,0.654,121.205,121.861,-7.200000000000273,155.4,
24/05/2022,AS-6,0+950,119.786,116.171,0.653,121.205,121.859,-7.400000000001228,155.4,
30/05/2022,AS-6,0+950,119.786,115.942,0.657,121.205,121.858,-7.500000000000284,155.4,
05/06/2022,AS-6,0+950,119.786,115.747,0.653,121.205,121.862,-7.1000000000012164,155.4,
10/06/2022,AS-6,0+950,,,0.655,121.205,121.858,-7.500000000000284,155.4,
19/06/2022,AS-6,0+950,119.78,115.555,0.652,121.199,121.86,-7.30000000000075,155.4,
24/06/2022,AS-6,0+950,119.78,115.387,0.653,121.199,121.851,-8.200000000000784,155.4,
01/07/2022,AS-6,0+950,,115.304,0.653,121.199,121.852,-8.100000000000307,155.4,
09/07/2022,AS-6,0+950,119.78,115.108,0.65,121.199,121.852,-8.100000000000307,155.4,
17/07/2022,AS-6,0+950,119.78,,0.65,121.199,121.849,-8.400000000000318,155.4,
28/07/2022,AS-6,0+950,119.78,114.667,0.65,121.199,121.849,-8.400000000000318,155.4,
05/08/2022,AS-6,0+950,119.78,114.191,0.65,121.199,121.849,-8.400000000000318,155.4,
13/08/2022,AS-6,0+950,119.78,114.139,0.65,121.199,121.849,-8.400000000000318,155.4,
19/08/2022,AS-6,0+950,119.78,114.136,0.653,121.199,121.849,-8.400000000000318,155.4,
29/08/2022,AS-6,0+950,119.78,114.136,0.652,121.199,121.852,-8.100000000000307,155.4,
23/02/2023,AS-6,0+950,,116.755,0.648,121.199,121.851,-8.200000000000784,155.4,
11/03/2023,AS-6,0+950,,,0.647,121.199,121.847,-8.600000000001273,155.4,
17/03/2023,AS-6,0+950,119.793,116.743,0.645,121.206,121.846,-8.70000000000033,155.4,
26/03/2023,AS-6,0+950,119.793,116.526,0.644,121.206,121.851,-8.200000000000784,155.4,
31/03/2023,AS-6,0+950,119.793,,0.643,121.206,121.85000000000001,-8.29999999999984,156.4,
03/04/2023,AS-6,0+950,119.793,116.536,0.644,121.206,121.849,-8.400000000000318,157.4,
09/04/2023,AS-6,0+950,119.793,116.374,0.642,121.206,121.85000000000001,-8.29999999999984,157.4,
15/04/2023,AS-6,0+950,119.793,116.266,0.641,121.209,121.848,-8.500000000000796,157.4,
23/04/2023,AS-6,0+950,119.793,116.266,0.642,121.209,121.85000000000001,-8.29999999999984,157.4,
09/05/2023,AS-6,0+950,,,0.599,121.209,121.851,-8.200000000000784,157.4,
27/05/2023,AS-6,0+950,119.793,115.969,0.636,121.211,121.847,-8.600000000001273,157.4,
03/06/2023,AS-6,0+950,119.793,115.73,0.636,121.211,121.847,-8.600000000001273,157.4,
09/06/2023,AS-6,0+950,119.793,115.647,0.636,121.211,121.847,-8.600000000001273,157.4,
16/06/2023,AS-6,0+950,119.793,,0.635,121.211,121.846,-8.70000000000033,157.4,
23/06/2023,AS-6,0+950,119.793,115.565,0.635,121.211,121.846,-8.70000000000033,157.4,
30/06/2023,AS-6,0+950,119.793,115.354,0.637,121.211,121.848,-8.500000000000796,157.4,
08/07/2023,AS-6,0+950,119.793,115.156,0.636,121.211,121.847,-8.600000000001273,157.4,
14/07/2023,AS-6,0+950,119.793,115.008,0.635,121.211,121.846,-8.70000000000033,157.4,
30/07/2023,AS-6,0+950,119.782,114.831,0.637,121.203,121.84,-9.300000000000352,157.4,
14/08/2023,AS-6,0+950,119.782,114.629,0.636,121.201,121.83699999999999,-9.600000000001785,157.4,
23/08/2023,AS-6,0+950,119.789,114.391,0.636,121.201,121.83699999999999,-9.600000000001785,157.4,
04/09/2023,AS-6,0+950,119.789,114.309,0.635,121.201,121.836,-9.700000000000841,157.4,
09/09/2023,AS-6,0+950,119.782,,0.636,121.201,121.83699999999999,-9.600000000001785,157.4,
15/09/2023,AS-6,0+950,119.782,114.309,0.636,121.201,121.83699999999999,-9.600000000001785,157.4,
24/09/2023,AS-6,0+950,119.782,114.131,0.636,121.201,121.83699999999999,-9.600000000001785,157.4,
03/10/2023,AS-6,0+950,119.782,114.069,0.638,121.201,121.839,-9.40000000000083,157.4,
09/10/2023,AS-6,0+950,119.782,114.1,0.637,121.201,121.838,-9.500000000001307,157.4,
16/10/2023,AS-6,0+950,119.782,114.18,0.635,121.201,121.836,-9.700000000000841,157.4,
29/10/2023,AS-6,0+950,119.782,114.254,0.635,121.201,121.836,-9.700000000000841,157.4,
03/11/2023,AS-6,0+950,119.782,114.306,0.636,121.199,121.835,-9.800000000001319,157.4,
10/11/2023,AS-6,0+950,119.782,114.328,0.634,121.199,121.833,-10.000000000000853,157.4,
17/11/2023,AS-6,0+950,119.782,114.328,0.634,121.199,121.833,-10.000000000000853,157.4,
07/04/2019,AS-7,0+950,,,0.879,120.753,121.632,-1.6000000000005343,134.0,
13/04/2019,AS-7,0+950,,,0.82,120.753,121.573,-7.500000000001705,134.0,
25/04/2019,AS-7,0+950,,,0.845,120.753,121.598,-5.000000000001137,134.0,
27/04/2019,AS-7,0+950,,,0.843,120.753,121.596,-5.200000000000671,134.0,
04/05/2019,AS-7,0+950,,,0.841,120.753,121.594,-5.400000000001626,136.4,
07/05/2019,AS-7,0+950,118.776,117.493,0.837,120.769,121.60600000000001,-4.200000000000159,136.4,
25/05/2019,AS-7,0+950,,,0.177,120.769,120.94600000000001,-70.19999999999982,136.4,
27/05/2019,AS-7,0+950,,,0.181,120.769,120.95,-69.80000000000075,136.4,
31/05/2019,AS-7,0+950,,117.298,,120.769,120.769,-87.90000000000049,136.4,
04/06/2019,AS-7,0+950,,,0.339,120.769,121.108,-54.000000000000625,139.4,
08/06/2019,AS-7,0+950,,,0.285,120.769,121.054,-59.40000000000083,139.4,
18/06/2019,AS-7,0+950,,,0.538,120.769,121.307,-34.10000000000082,139.4,
22/06/2019,AS-7,0+950,,,0.598,120.769,121.367,-28.10000000000059,139.4,
25/06/2019,AS-7,0+950,118.748,116.701,0.624,120.738,121.362,-28.600000000001558,139.4,
30/06/2019,AS-7,0+950,,,0.479,120.738,121.217,-43.10000000000116,139.4,
02/07/2019,AS-7,0+950,,116.527,0.47,120.738,121.208,-44.000000000001194,139.4,
05/07/2019,AS-7,0+950,,,0.634,120.738,121.372,-27.600000000001046,139.4,
06/07/2019,AS-7,0+950,,,0.614,120.738,121.352,-29.600000000000648,139.4,
12/07/2019,AS-7,0+950,,116.354,0.691,120.738,121.429,-21.90000000000083,139.4,
16/07/2019,AS-7,0+950,,116.255,0.657,120.738,121.395,-25.300000000001432,139.4,
20/07/2019,AS-7,0+950,118.738,,0.549,120.741,121.29,-35.80000000000041,139.4,
23/07/2019,AS-7,0+950,,115.983,0.577,120.741,121.318,-33.00000000000125,139.4,
27/07/2019,AS-7,0+950,,115.915,0.471,120.741,121.212,-43.600000000000705,139.4,
30/07/2019,AS-7,0+950,,115.862,0.455,120.741,121.196,-45.20000000000124,139.4,
03/08/2019,AS-7,0+950,,,0.451,120.741,121.192,-45.60000000000173,140.0,
06/08/2019,AS-7,0+950,,,0.444,120.741,121.185,-46.30000000000081,140.0,
11/08/2019,AS-7,0+950,,,0.448,120.741,121.189,-45.90000000000174,140.0,
16/08/2019,AS-7,0+950,,115.68,0.425,120.741,121.166,-48.20000000000135,140.0,
19/08/2019,AS-7,0+950,,,0.394,120.741,121.135,-51.30000000000052,140.0,
23/08/2019,AS-7,0+950,,115.50700231481481,0.373,120.741,121.114,-53.4000000000006,140.0,
31/08/2019,AS-7,0+950,,,0.373,120.741,121.114,-53.4000000000006,140.0,
04/09/2019,AS-7,0+950,,,0.0,120.741,120.741,-90.70000000000107,141.8,
05/09/2019,AS-7,0+950,,,0.602,120.741,121.343,-30.500000000000682,141.8,
06/09/2019,AS-7,0+950,,,0.742,120.741,121.483,-16.500000000000625,141.8,
08/09/2019,AS-7,0+950,,115.02099537037037,0.74,120.741,121.481,-16.70000000000158,141.8,
09/09/2019,AS-7,0+950,,,0.736,120.741,121.477,-17.100000000000648,141.8,
10/09/2019,AS-7,0+950,,,0.73,120.741,121.471,-17.70000000000067,141.8,
11/09/2019,AS-7,0+950,,,0.793,120.741,121.534,-11.400000000000432,141.8,
12/09/2019,AS-7,0+950,,,0.743,120.741,121.484,-16.40000000000157,141.8,
13/09/2019,AS-7,0+950,118.732,,0.797,120.732,121.529,-11.900000000001398,141.8,
14/09/2019,AS-7,0+950,,,0.784,120.732,121.516,-13.2000000000005,141.8,
15/09/2019,AS-7,0+950,,,0.78,120.732,121.512,-13.600000000000989,141.8,
16/09/2019,AS-7,0+950,,,0.804,120.732,121.536,-11.200000000000898,141.8,
19/09/2019,AS-7,0+950,,,0.745,120.732,121.477,-17.100000000000648,141.8,
24/09/2019,AS-7,0+950,,,0.77,120.732,121.502,-14.6000000000015,141.8,
27/09/2019,AS-7,0+950,,,0.793,120.732,121.525,-12.300000000000466,141.8,
30/09/2019,AS-7,0+950,,,0.724,120.732,121.456,-19.200000000000728,141.8,
01/10/2019,AS-7,0+950,,114.958,0.769,120.732,121.501,-14.700000000000557,142.4,
03/10/2019,AS-7,0+950,,,0.761,120.732,121.493,-15.500000000001535,142.4,
04/10/2019,AS-7,0+950,,,0.85,120.732,121.582,-6.600000000001671,142.4,
08/10/2019,AS-7,0+950,,,0.727,120.732,121.459,-18.900000000000716,142.4,
09/10/2019,AS-7,0+950,,,0.776,120.732,121.508,-14.000000000001478,142.4,
12/10/2019,AS-7,0+950,,,0.867,120.732,121.599,-4.900000000000659,142.4,
17/10/2019,AS-7,0+950,,,0.911,120.732,121.643,-0.5000000000009663,142.4,
19/10/2019,AS-7,0+950,,,0.974,120.732,121.706,5.799999999999272,142.4,
